what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1564637838230
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564637845896
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564637846955
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564637848320
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564637848929
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564637850740
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564637851600
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564637852586
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1564637874269
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564637874968
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1564637875492
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564637876859
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564637877680
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564637879323
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564637880842
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564637881646
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564637882737
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1564637882755
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564637884915
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564637888705
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564637890572
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564637891648
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564637894002
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1564637896381
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564637897224
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1564637897611
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564637899421
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1564637926798
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1564637927045
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564637927319
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564637928820
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564637930481
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564637980678
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1564638002324
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1564638003728
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1564638008871
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564638025428
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564638032064
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564638036560
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564638036637
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564638036656
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564638039488
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564638039754
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564638045590
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564638054049
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564638054159
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564638056424
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564638057233
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564638058369
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564638062691
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564638063696
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564638064428
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1564638137991
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564638138993
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1564638139502
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564638149846
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564638157720
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564638167117
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1564638167433
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564638168824
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564638182757
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1564638475814
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1564638482632
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1564638509937
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.shiftLeft",1564638517069
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1564638523204
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1564638525323
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1564638861237
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1564638861496
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564638861787
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564638863160
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564638865907
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564638954441
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1564639032873
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564639136457
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564639153091
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564639157016
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564639180473
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1564639195566
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1564639216264
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1564639246533
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1564639259867
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1564639270754
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1564639282285
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1564639287026
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1564639287911
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564639288186
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564639289537
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564639293017
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564639428961
executed,command,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.edit.opendecl",1564639464492
