what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564462458792
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564462464096
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564462486700
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1564462496668
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1564462500958
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1564462501957
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1564462502300
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564462502612
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564462503907
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564462509445
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564462524421
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564462584997
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564462587493
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1564462660236
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1564462661360
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.shiftLeft",1564462662623
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1564462671095
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1564462672795
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.shiftLeft",1564462673919
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1564462680985
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1564462682218
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1564462682967
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1564462684761
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1564462685603
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1564462686383
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564462686679
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564462688083
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1564462714449
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1564462721859
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1564462730985
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1564462731266
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564462731562
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564462732904
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564462734604
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564462752560
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1564462796505
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1564462796770
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564462797082
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564462798424
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1564462807659
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1564462807753
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1564462812932
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1564462813244
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564462813540
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564462814976
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1564462818330
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1564462819110
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564462819406
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564462820779
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564462823259
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564462836504
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564462838048
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564462846269
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1564462849030
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1564462850356
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1564462865301
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1564462866440
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1564462866736
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564462867048
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564462868328
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564462874256
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564462892212
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564462896283
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564462897594
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564462907780
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564462910573
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564462922429
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564462937810
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1564462950790
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1564462951304
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1564462952131
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564462952412
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564462953832
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564462967482
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564462994191
executed,command,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.edit.opendecl",1564463023736
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564463032784
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564463078956
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564463120982
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564463132027
executed,command,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.edit.text.c.toggle.comment",1564463134960
executed,command,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.edit.text.c.toggle.comment",1564463138750
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1564463140498
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1564463140763
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564463141059
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564463142354
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1564463145380
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1564463145490
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1564463147346
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1564463147471
executed,command,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.edit.text.c.toggle.comment",1564463155801
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1564463156534
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1564463156768
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564463157080
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564463158375
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564463161604
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564463173975
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1564463185224
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1564463185427
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1564463185692
