what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1564468393603
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564468395923
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564468424456
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1564468427481
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1564468427809
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1564468428639
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1564468429815
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564468432854
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564468491150
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1564468574040
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1564468584269
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1564468585523
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1564468718381
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1564468729879
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1564468731493
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.shiftLeft",1564468733920
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1564468743094
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1564468744254
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1564468747371
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564468773943
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564468778360
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1564468780961
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564468784158
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564468789185
executed,command,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.edit.opendecl",1564468797520
opened,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1564468797583
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1564468797599
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564468927254
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564470087602
