what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564555937934
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564555975624
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1564556061734
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1564556064776
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1564556065618
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564556065930
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564556067318
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564556069502
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564556086023
executed,command,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.edit.opendecl",1564556088597
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1564556158393
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1564556170031
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.shiftLeft",1564556173650
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.shiftLeft",1564556174040
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.shiftLeft",1564556174258
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1564556215255
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564556216332
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1564556219483
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564556255084
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1564556255146
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1564556287828
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1564556289919
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.shiftLeft",1564556293351
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1564556301229
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1564556301510
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564556301790
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564556303259
executed,command,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.edit.opendecl",1564556306159
executed,command,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.edit.opendecl",1564556306845
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1564556327219
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1564556350527
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1564556350980
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564556351276
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564556352571
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564556357719
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564556386706
executed,command,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.edit.opendecl",1564556390387
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1564556406785
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564556408750
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564556415380
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1564556442854
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1564556443182
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564556443478
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564556444898
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564556445912
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564556478580
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1564556551687
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1564556553746
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1564556557708
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564556591124
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564556627063
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1564556647484
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564556648108
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1564556648404
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564556650760
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564556654395
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564556659403
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1564556659949
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564556660760
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1564556661026
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564556666626
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564556668342
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564556669902
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1564556670526
