what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1564528295812
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1564528296795
started,bundle,org.eclipse.cdt.mylyn.ui,3.6.0.v20110608-1400,"org.eclipse.cdt.mylyn.ui",1564528328370
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1564528348696
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1564528351426
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564528351723
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564528352487
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1564528354312
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1564528354453
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564528360552
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564528472116
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564528490553
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564528493965
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1564528497101
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564528511640
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564528512693
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564528513691
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1564528513707
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564528516421
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564528518153
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564528519372
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1564528523312
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1564528524622
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564528528023
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564528532233
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1564528534223
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1564528538419
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564528540104
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564528559175
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564528568248
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564528571302
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1564528574874
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1564528575233
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564528575530
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564528577074
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564528584936
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564528589535
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564528609473
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1564528609488
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564528610893
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1564528612406
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1564528612843
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564528613140
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564528614450
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1564528617024
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1564528626571
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1564528677302
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1564528687364
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1564528687988
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1564528693885
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1564528696256
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564528696553
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564528697863
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1564528701233
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1564528701685
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1564528703190
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1564528704343
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564528704655
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564528705653
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1564528705669
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1564528705763
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1564528706340
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1564528706480
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1564528706621
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1564528707073
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1564528730114
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1564528734935
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1564528735746
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564528736027
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564528737415
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1564528740941
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1564528742079
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1564528742391
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564528742657
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564528743873
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1564528743873
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1564528743983
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1564528745387
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1564528747196
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1564528765066
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1564528765175
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1564528772086
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1564528941313
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1564528950158
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1564528950704
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564528951016
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564528952389
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1564528954854
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1564528960688
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564528965337
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564528968660
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1564528982054
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1564528982584
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564528982881
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564528984207
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1564528991211
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1564528992303
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1564528994846
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1564528998403
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.delete.line",1564529017894
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1564529018159
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564529018455
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564529018487
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564529022605
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564529065911
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1564529066971
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1564529067517
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564529072229
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564529074460
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1564529077153
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1564529077418
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564529077699
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564529078510
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1564529087527
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1564529087807
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564529088119
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564529088806
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1564529108914
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1564529109179
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564529109460
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564529110193
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1564529116043
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564529116340
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564529117026
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1564529119210
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1564529119553
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1564529119772
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1564529120287
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1564529122845
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1564529123313
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564529123594
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564529124327
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1564529127541
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1564529129225
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1564529151845
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1564529151986
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1564529152126
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1564529152267
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1564529152391
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1564529153218
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1564529232544
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1564529232685
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1564529232809
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1564529234806
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1564529235212
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1564529236507
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1564529236678
